date,ticker,adj_close,close,high,low,open,volume,company,daily_return,next_day_return,log_volume
2024-05-17,AAPL,188.23939514160156,189.8699951171875,190.80999755859375,189.17999267578125,189.50999450683594,41282900,Apple,0.00015801197745379802,0.006162060954778115,17.535958928608014
2024-05-20,AAPL,189.3993377685547,191.0399932861328,191.9199981689453,189.00999450683594,189.3300018310547,44361300,Apple,0.006162060954778115,0.006857214213925822,17.60787802569783
2024-05-21,AAPL,190.69808959960938,192.35000610351562,192.72999572753906,190.9199981689453,191.08999633789062,42309400,Apple,0.006857214213925822,-0.007538413406104727,17.560519841551027
2024-05-22,AAPL,189.26052856445312,190.89999389648438,192.82000732421875,190.27000427246094,192.27000427246094,34648500,Apple,-0.007538413406104727,-0.02105789245478129,17.360764992619856
2024-05-23,AAPL,185.2751007080078,186.8800048828125,191.0,186.6300048828125,190.97999572753906,51005900,Apple,-0.02105789245478129,0.016587948021563603,17.74745187027197
2024-05-24,AAPL,188.3484344482422,189.97999572753906,190.5800018310547,188.0399932861328,188.82000732421875,36327000,Apple,0.016587948021563603,5.2739868578122184e-05,17.40807182440461
2024-05-28,AAPL,188.35836791992188,189.99000549316406,193.0,189.10000610351562,191.50999450683594,52280100,Apple,5.2739868578122184e-05,0.0015790342616086583,17.772126359495818
2024-05-29,AAPL,188.65579223632812,190.2899932861328,192.25,189.50999450683594,189.61000061035156,53068000,Apple,0.0015790342616086583,0.0052551225170753835,17.787084668018945
2024-05-30,AAPL,189.64720153808594,191.2899932861328,192.17999267578125,190.6300048828125,190.75999450683594,49889100,Apple,0.0052551225170753835,0.005018457654405006,17.72531309998719
2024-05-31,AAPL,190.59893798828125,192.25,192.57000732421875,189.91000366210938,191.44000244140625,75158300,Apple,0.005018457654405006,0.009258838218467957,18.135107113839688
2024-06-03,AAPL,192.36366271972656,194.02999877929688,194.99000549316406,192.52000427246094,192.89999389648438,50080500,Apple,0.009258838218467957,0.0016493551666192374,17.729142268731835
2024-06-04,AAPL,192.68093872070312,194.35000610351562,195.32000732421875,193.02999877929688,194.63999938964844,47471400,Apple,0.0016493551666192374,0.007820685235712554,17.675637982403543
2024-06-05,AAPL,194.18783569335938,195.8699951171875,196.89999389648438,194.8699951171875,195.39999389648438,54156800,Apple,0.007820685235712554,-0.007096331422172031,17.807394100627775
2024-06-06,AAPL,192.809814453125,194.47999572753906,196.5,194.1699981689453,195.69000244140625,41181800,Apple,-0.007096331422172031,0.012391911860603733,17.533506969147737
2024-06-07,AAPL,195.1990966796875,196.88999938964844,196.94000244140625,194.13999938964844,194.64999389648438,53103900,Apple,0.012391911860603733,-0.019147758292158423,17.7877609298428
2024-06-10,AAPL,191.4614715576172,193.1199951171875,197.3000030517578,192.14999389648438,196.89999389648438,97010200,Apple,-0.019147758292158423,0.07264900217324088,18.390326685578472
2024-06-11,AAPL,205.37095642089844,207.14999389648438,207.16000366210938,193.6300048828125,193.64999389648438,172373300,Apple,0.07264900217324088,0.028578612191475727,18.96517303181011
2024-06-12,AAPL,211.24017333984375,213.07000732421875,220.1999969482422,206.89999389648438,207.3699951171875,198134300,Apple,0.028578612191475727,0.005491035866070693,19.10445564155726
2024-06-13,AAPL,212.4001007080078,214.24000549316406,216.75,211.60000610351562,214.74000549316406,97862700,Apple,0.005491035866070693,-0.008168333386853965,18.399076033879957
2024-06-14,AAPL,210.66514587402344,212.49000549316406,215.1699981689453,211.3000030517578,213.85000610351562,70122700,Apple,-0.008168333386853965,0.019671376910190164,18.065757122695274
2024-06-17,AAPL,214.80921936035156,216.6699981689453,218.9499969482422,212.72000122070312,213.3699951171875,93728300,Apple,0.019671376910190164,-0.010984506955912021,18.355910729355585
2024-06-18,AAPL,212.44964599609375,214.2899932861328,218.6300048828125,213.0,217.58999633789062,79943300,Apple,-0.010984506955912021,-0.021512809647276865,18.196828191356136
2024-06-20,AAPL,207.87925720214844,209.67999267578125,214.24000549316406,208.85000610351562,213.92999267578125,86172500,Apple,-0.021512809647276865,-0.010444468504045346,18.271861659212412
2024-06-21,AAPL,205.70806884765625,207.49000549316406,211.88999938964844,207.11000061035156,210.38999938964844,241805100,Apple,-0.010444468504045346,0.003132713471506232,19.30364258773395
2024-06-24,AAPL,206.3524932861328,208.13999938964844,212.6999969482422,206.58999633789062,207.72000122070312,80727000,Apple,0.003132713471506232,0.004468216367088607,18.20658364977399
2024-06-25,AAPL,207.27452087402344,209.07000732421875,211.3800048828125,208.61000061035156,209.14999389648438,55549700,Apple,0.004468216367088607,0.019993163987805262,17.832788673495276
2024-06-26,AAPL,211.41859436035156,213.25,214.86000061035156,210.63999938964844,211.5,66213200,Apple,0.019993163987805262,0.003985989997206119,18.008390396800934
2024-06-27,AAPL,212.2613067626953,214.10000610351562,215.74000549316406,212.35000610351562,214.69000244140625,49772700,Apple,0.003985989997206119,-0.016254183722711812,17.722977198911202
2024-06-28,AAPL,208.81117248535156,210.6199951171875,216.07000732421875,210.3000030517578,215.77000427246094,82542700,Apple,-0.016254183722711812,0.029104582806617874,18.228826293166353
2024-07-01,AAPL,214.88853454589844,216.75,217.50999450683594,211.9199981689453,212.08999633789062,60402900,Apple,0.029104582806617874,0.01623993862074924,17.916547674997478
2024-07-02,AAPL,218.37831115722656,220.27000427246094,220.3800048828125,215.10000610351562,216.14999389648438,58046200,Apple,0.01623993862074924,0.005811073656752486,17.876749803155874
2024-07-03,AAPL,219.64732360839844,221.5500030517578,221.5500030517578,219.02999877929688,220.0,37369800,Apple,0.005811073656752486,0.021620366289037518,17.436373449560804
2024-07-05,AAPL,224.39617919921875,226.33999633789062,226.4499969482422,221.64999389648438,221.64999389648438,60412400,Apple,0.021620366289037518,0.006538951238227009,17.916704939847534
2024-07-08,AAPL,225.86349487304688,227.82000732421875,227.85000610351562,223.25,227.08999633789062,59085900,Apple,0.006538951238227009,0.003774711714955803,17.8945028752317
2024-07-09,AAPL,226.716064453125,228.67999267578125,229.39999389648438,226.3699951171875,227.92999267578125,48076100,Apple,0.003774711714955803,0.018803661096088886,17.68829573009259
2024-07-10,AAPL,230.97915649414062,232.97999572753906,233.0800018310547,229.25,229.3000030517578,62627700,Apple,0.018803661096088886,-0.023220952009750606,17.952718230212387
2024-07-11,AAPL,225.6156005859375,227.57000732421875,232.38999938964844,225.77000427246094,231.38999938964844,64710600,Apple,-0.023220952009750606,0.013050975980972268,17.98543557912769
2024-07-12,AAPL,228.5601043701172,230.5399932861328,232.63999938964844,228.67999267578125,228.9199981689453,53046500,Apple,0.013050975980972268,0.016743268788159904,17.78667944535297
2024-07-15,AAPL,232.38694763183594,234.39999389648438,237.22999572753906,233.08999633789062,236.47999572753906,62631300,Apple,0.016743268788159904,0.0017918921770740948,17.95277571111198
2024-07-16,AAPL,232.80335998535156,234.82000732421875,236.27000427246094,232.3300018310547,235.0,43234300,Apple,0.0017918921770740948,-0.025295993622862056,17.58214471965927
2024-07-17,AAPL,226.91436767578125,228.8800048828125,231.4600067138672,226.63999938964844,229.4499969482422,57345900,Apple,-0.025295993622862056,-0.020534783667068734,17.86461190813838
2024-07-18,AAPL,222.25473022460938,224.17999267578125,230.44000244140625,222.27000427246094,230.27999877929688,66034600,Apple,-0.020534783667068734,0.000579924625589312,18.00568940504789
2024-07-19,AAPL,222.3836212158203,224.30999755859375,226.8000030517578,223.27999877929688,224.82000732421875,49151500,Apple,0.000579924625589312,-0.0015602986469246405,17.7104179229117
2024-07-22,AAPL,222.03663635253906,223.9600067138672,227.77999877929688,223.08999633789062,227.00999450683594,48201800,Apple,-0.0015602986469246405,0.00468827967191876,17.690906922721883
2024-07-23,AAPL,223.07760620117188,225.00999450683594,226.94000244140625,222.67999267578125,224.3699951171875,39960300,Apple,0.00468827967191876,-0.028754247547165046,17.503397019223954
2024-07-24,AAPL,216.66317749023438,218.5399932861328,224.8000030517578,217.1300048828125,224.0,61777600,Apple,-0.028754247547165046,-0.0048046944490964805,17.939051397176655
2024-07-25,AAPL,215.62217712402344,217.49000549316406,220.85000610351562,214.6199951171875,218.92999267578125,51391200,Apple,-0.0048046944490964805,0.002160991266374035,17.754977509542254
2024-07-26,AAPL,216.088134765625,217.9600067138672,219.49000549316406,216.00999450683594,218.6999969482422,41601300,Apple,0.002160991266374035,0.0012846755779309937,17.54364197474322
2024-07-29,AAPL,216.36573791503906,218.24000549316406,219.3000030517578,215.75,216.9600067138672,36311800,Apple,0.0012846755779309937,0.0025659840850451587,17.407653315282165
2024-07-30,AAPL,216.92092895507812,218.8000030517578,220.3300018310547,216.1199951171875,219.19000244140625,41643800,Apple,0.0025659840850451587,0.014990858974981203,17.544663055952626
2024-07-31,AAPL,220.17276000976562,222.0800018310547,223.82000732421875,220.6300048828125,221.44000244140625,50036300,Apple,0.014990858974981203,-0.01675063735156701,17.728259299981904
2024-08-01,AAPL,216.48472595214844,218.36000061035156,224.47999572753906,217.02000427246094,224.3699951171875,62501000,Apple,-0.01675063735156701,0.006869195039620246,17.95069311457863
2024-08-02,AAPL,217.9718017578125,219.86000061035156,225.60000610351562,217.7100067138672,219.14999389648438,105568600,Apple,0.006869195039620246,-0.04816688834441718,18.47487153653476
2024-08-05,AAPL,207.4727783203125,209.27000427246094,213.5,196.0,199.08999633789062,119548600,Apple,-0.04816688834441718,-0.009748225629656604,18.59923354121869
2024-08-06,AAPL,205.45028686523438,207.22999572753906,209.99000549316406,201.07000732421875,205.3000030517578,69660500,Apple,-0.009748225629656604,0.012498301074166829,18.059144000596724
2024-08-07,AAPL,208.01806640625,209.82000732421875,213.63999938964844,206.38999938964844,206.89999389648438,63516400,Apple,0.012498301074166829,0.01663312958750862,17.96680869823409
2024-08-08,AAPL,211.47805786132812,213.30999755859375,214.1999969482422,208.8300018310547,213.11000061035156,47161100,Apple,0.01663312958750862,0.01373613885596714,17.669079958212993
2024-08-09,AAPL,214.38294982910156,216.24000549316406,216.77999877929688,211.97000122070312,212.10000610351562,42201600,Apple,0.01373613885596714,0.007129851874770221,17.55796869297944
2024-08-12,AAPL,215.91146850585938,217.52999877929688,219.50999450683594,215.60000610351562,216.07000732421875,38028100,Apple,0.007129851874770221,0.01719303512501158,17.453835918098918
2024-08-13,AAPL,219.62364196777344,221.27000427246094,221.88999938964844,219.00999450683594,219.00999450683594,44155300,Apple,0.01719303512501158,0.0020335914287630263,17.603223523109495
2024-08-14,AAPL,220.0702667236328,221.72000122070312,223.02999877929688,219.6999969482422,220.57000732421875,41960600,Apple,0.0020335914287630263,0.013530709775160688,17.552241640722833
2024-08-15,AAPL,223.0479736328125,224.72000122070312,225.35000610351562,222.75999450683594,224.60000610351562,46414000,Apple,0.013530709775160688,0.005918384268028376,17.65311169582484
2024-08-16,AAPL,224.36805725097656,226.0500030517578,226.8300018310547,223.64999389648438,223.9199981689453,44340200,Apple,0.005918384268028376,-0.000707689681543,17.607402272742178
2024-08-19,AAPL,224.2092742919922,225.88999938964844,225.99000549316406,223.0399932861328,225.72000122070312,40687800,Apple,-0.000707689681543,0.0027446309080869646,17.52143885117777
2024-08-20,AAPL,224.82464599609375,226.50999450683594,227.1699981689453,225.4499969482422,225.77000427246094,30299000,Apple,0.0027446309080869646,-0.00048567582102698736,17.226625266634645
2024-08-21,AAPL,224.7154541015625,226.39999389648438,227.97999572753906,225.0500030517578,226.52000427246094,34765500,Apple,-0.00048567582102698736,-0.008259753953160143,17.364136073692862
2024-08-22,AAPL,222.85935974121094,224.52999877929688,228.33999633789062,223.89999389648438,227.7899932861328,43695300,Apple,-0.008259753953160143,0.010288312244771891,17.592751102794328
2024-08-23,AAPL,225.15220642089844,226.83999633789062,228.22000122070312,224.3300018310547,225.66000366210938,38677300,Apple,0.010288312244771891,0.0014987555551038145,17.47076342259696
2024-08-26,AAPL,225.48965454101562,227.17999267578125,227.27999877929688,223.88999938964844,226.75999450683594,30602200,Apple,0.0014987555551038145,0.003741518464658533,17.236582459763092
2024-08-27,AAPL,226.3333282470703,228.02999877929688,228.85000610351562,224.88999938964844,226.0,35934600,Apple,0.003741518464658533,-0.006753396367190079,17.3972111776136
2024-08-28,AAPL,224.8048095703125,226.49000549316406,229.86000061035156,225.67999267578125,227.9199981689453,38052200,Apple,-0.006753396367190079,0.014570067023204292,17.454469459260192
2024-08-29,AAPL,228.08023071289062,229.7899932861328,232.9199981689453,228.8800048828125,230.10000610351562,51906300,Apple,0.014570067023204292,-0.003437840233254219,17.764950728052515
2024-08-30,AAPL,227.29612731933594,229.0,230.39999389648438,227.47999572753906,230.19000244140625,52990800,Apple,-0.003437840233254219,-0.027205279993480214,17.785628871543132
2024-09-03,AAPL,221.1124725341797,222.77000427246094,229.0,221.1699981689453,228.5500030517578,50190600,Apple,-0.027205279993480214,-0.008618555724942412,17.731338316132284
2024-09-04,AAPL,219.20680236816406,220.85000610351562,221.77999877929688,217.47999572753906,221.66000366210938,43840200,Apple,-0.008618555724942412,0.006927637229649619,17.596061762637422
2024-09-05,AAPL,220.7253875732422,222.3800048828125,225.47999572753906,221.52000427246094,221.6300048828125,36615400,Apple,0.006927637229649619,-0.007014986527561939,17.415979474902137
2024-09-06,AAPL,219.177001953125,220.82000732421875,225.24000549316406,219.77000427246094,223.9499969482422,48423000,Apple,-0.007014986527561939,0.00040747747978553406,17.695485465423527
2024-09-09,AAPL,219.2663116455078,220.91000366210938,221.27000427246094,216.7100067138672,220.82000732421875,67180000,Apple,0.00040747747978553406,-0.0036213354403393794,18.022886142148423
2024-09-10,AAPL,218.47227478027344,220.11000061035156,221.47999572753906,216.72999572753906,218.9199981689453,51591000,Apple,-0.0036213354403393794,0.011585090697250333,17.758857796634445
2024-09-11,AAPL,221.0032958984375,222.66000366210938,223.08999633789062,217.88999938964844,221.4600067138672,44587100,Apple,0.011585090697250333,0.0004940045590648978,17.61295513748485
2024-09-12,AAPL,221.1124725341797,222.77000427246094,223.5500030517578,219.82000732421875,222.5,37455600,Apple,0.0004940045590648978,-0.0012119391115497091,17.438666789458882
2024-09-13,AAPL,220.84449768066406,222.5,224.0399932861328,221.91000366210938,223.5800018310547,36766600,Apple,-0.0012119391115497091,-0.02777528083677039,17.42010038231735
2024-09-16,AAPL,214.71047973632812,216.32000732421875,217.22000122070312,213.9199981689453,216.5399932861328,59357400,Apple,-0.02777528083677039,0.002172654542953012,17.899087355325044
2024-09-17,AAPL,215.17697143554688,216.7899932861328,216.89999389648438,214.5,215.75,45519300,Apple,0.002172654542953012,0.01798964078299581,17.633646969808222
2024-09-18,AAPL,219.0479278564453,220.69000244140625,222.7100067138672,217.5399932861328,217.5500030517578,59894900,Apple,0.01798964078299581,0.037065659388980876,17.90810191755773
2024-09-19,AAPL,227.16708374023438,228.8699951171875,229.82000732421875,224.6300048828125,224.99000549316406,66781300,Apple,0.037065659388980876,-0.0029273983447457574,18.016933659196564
2024-09-20,AAPL,226.5020751953125,228.1999969482422,233.08999633789062,227.6199951171875,229.97000122070312,318679900,Apple,-0.0029273983447457574,-0.007581089784182704,19.579697708681987
2024-09-23,AAPL,224.78494262695312,226.47000122070312,229.4499969482422,225.80999755859375,227.33999633789062,54146000,Apple,-0.007581089784182704,0.003974067552903193,17.8071946598001
2024-09-24,AAPL,225.67825317382812,227.3699951171875,229.35000610351562,225.72999572753906,228.64999389648438,43556100,Apple,0.003974067552903193,-0.004398091960473471,17.589560320340393
2024-09-25,AAPL,224.68569946289062,226.3699951171875,227.2899932861328,224.02000427246094,224.92999267578125,42308700,Apple,-0.004398091960473471,0.005080203045133791,17.560503296627424
2024-09-26,AAPL,225.8271484375,227.52000427246094,228.5,225.41000366210938,227.3000030517578,36636700,Apple,0.005080203045133791,0.0011865694473873756,17.41656102821188
2024-09-27,AAPL,226.09510803222656,227.7899932861328,229.52000427246094,227.3000030517578,228.4600067138672,34026000,Apple,0.0011865694473873756,0.02287207668243929,17.34263549622422
2024-09-30,AAPL,231.26637268066406,233.0,233.0,229.64999389648438,230.0399932861328,54541900,Apple,0.02287207668243929,-0.029141597013988885,17.814479771591945
2024-10-01,AAPL,224.5269012451172,226.2100067138672,229.64999389648438,223.74000549316406,229.52000427246094,63285000,Apple,-0.029141597013988885,0.002519743152971543,17.963158892208686
2024-10-02,AAPL,225.0926513671875,226.77999877929688,227.3699951171875,223.02000427246094,225.88999938964844,32880600,Apple,0.002519743152971543,-0.00489463160514958,17.30839337616094
2024-10-03,AAPL,223.99090576171875,225.6699981689453,226.80999755859375,223.32000732421875,225.13999938964844,34044200,Apple,-0.00489463160514958,0.005007265930890625,17.343170238312055
2024-10-04,AAPL,225.11248779296875,226.8000030517578,228.0,224.1300048828125,227.89999389648438,37245100,Apple,0.005007265930890625,-0.02253091783811423,17.43303095051306
2024-10-07,AAPL,220.04049682617188,221.69000244140625,225.69000244140625,221.3300018310547,224.5,39505400,Apple,-0.02253091783811423,0.01840412177767692,17.491947929388306
2024-10-08,AAPL,224.09014892578125,225.77000427246094,225.97999572753906,223.25,224.3000030517578,31855700,Apple,0.01840412177767692,0.016698384008903222,17.276726887863568
2024-10-09,AAPL,227.83209228515625,229.5399932861328,229.75,224.8300018310547,225.22999572753906,33591100,Apple,0.016698384008903222,-0.0021783239985201375,17.329771708893897
2024-10-10,AAPL,227.33580017089844,229.0399932861328,229.5,227.1699981689453,227.77999877929688,28183500,Apple,-0.0021783239985201375,-0.006505207609345809,17.154247258283824
2024-10-11,AAPL,225.85693359375,227.5500030517578,229.41000366210938,227.33999633789062,229.3000030517578,31759200,Apple,-0.006505207609345809,0.01647979699711377,17.273693005109088
2024-10-14,AAPL,229.57901000976562,231.3000030517578,231.72999572753906,228.60000610351562,228.6999969482422,39882100,Apple,0.01647979699711377,0.011024685474710694,17.501438159645453
2024-10-15,AAPL,232.11004638671875,233.85000610351562,237.49000549316406,232.3699951171875,233.61000061035156,64751400,Apple,0.011024685474710694,-0.008851949740342313,17.9860658799318
2024-10-16,AAPL,230.055419921875,231.77999877929688,232.1199951171875,229.83999633789062,231.60000610351562,34082200,Apple,-0.008851949740342313,0.0015964144381819256,17.34428581183248
2024-10-17,AAPL,230.4226837158203,232.14999389648438,233.85000610351562,230.52000427246094,233.42999267578125,32993800,Apple,0.0015964144381819256,0.012276553423913317,17.311830222991446
2024-10-18,AAPL,233.25148010253906,235.0,236.17999267578125,234.00999450683594,236.17999267578125,46431500,Apple,0.012276553423913317,0.006297898474124208,17.65348866617251
2024-10-21,AAPL,234.72047424316406,236.47999572753906,236.85000610351562,234.4499969482422,234.4499969482422,36254500,Apple,0.006297898474124208,-0.0026217864669662028,17.406074069491517
2024-10-22,AAPL,234.10508728027344,235.86000061035156,236.22000122070312,232.60000610351562,233.88999938964844,38846600,Apple,-0.0026217864669662028,-0.02162301363855812,17.47513111486066
2024-10-23,AAPL,229.04302978515625,230.75999450683594,235.13999938964844,227.75999450683594,234.0800018310547,52287000,Apple,-0.02162301363855812,-0.000823286853178895,17.77225833217193
2024-10-24,AAPL,228.85446166992188,230.57000732421875,230.82000732421875,228.41000366210938,229.97999572753906,31109500,Apple,-0.000823286853178895,0.003643102381711616,17.25302379674209
2024-10-25,AAPL,229.68820190429688,231.41000366210938,233.22000122070312,229.57000732421875,229.74000549316406,38802300,Apple,0.003643102381711616,0.00859930407844467,17.473990081187125
2024-10-28,AAPL,231.66336059570312,233.39999389648438,234.72999572753906,232.5500030517578,233.32000732421875,36087100,Apple,0.00859930407844467,0.001156940092700065,17.40144601872148
2024-10-29,AAPL,231.93138122558594,233.6699981689453,234.3300018310547,232.32000732421875,233.10000610351562,35417200,Apple,0.001156940092700065,-0.015277908901104698,17.382708135810837
2024-10-30,AAPL,228.38795471191406,230.10000610351562,233.47000122070312,229.5500030517578,232.61000061035156,47070900,Apple,-0.015277908901104698,-0.018209559253624108,17.66716553365342
2024-10-31,AAPL,224.22911071777344,225.91000366210938,229.8300018310547,225.3699951171875,229.33999633789062,64370100,Apple,-0.018209559253624108,-0.013279547527440982,17.98015979754631
2024-11-01,AAPL,221.25144958496094,222.91000366210938,225.35000610351562,220.27000427246094,220.97000122070312,65276700,Apple,-0.013279547527440982,-0.004037535340675635,17.99414571587177
2024-11-04,AAPL,220.35813903808594,222.00999450683594,222.7899932861328,219.7100067138672,220.99000549316406,44944500,Apple,-0.004037535340675635,0.0064860787994729385,17.62093895321978
2024-11-05,AAPL,221.7873992919922,223.4499969482422,223.9499969482422,221.13999938964844,221.8000030517578,28111300,Apple,0.0064860787994729385,-0.0032668598042842056,17.15168218870059
2024-11-06,AAPL,221.06285095214844,222.72000122070312,226.07000732421875,221.19000244140625,222.61000061035156,54561100,Apple,-0.0032668598042842056,0.02137210678805812,17.814831732586565
2024-11-07,AAPL,225.7874298095703,227.47999572753906,227.8800048828125,224.57000732421875,224.6300048828125,42137700,Apple,0.02137210678805812,-0.0011881973656511224,17.55645338487925
2024-11-08,AAPL,225.51914978027344,226.9600067138672,228.66000366210938,226.41000366210938,227.1699981689453,38328800,Apple,-0.0011881973656511224,-0.012028520619233651,17.46171212979648
2024-11-11,AAPL,222.80648803710938,224.22999572753906,225.6999969482422,221.5,225.0,42005600,Apple,-0.012028520619233651,0.0,17.553313500692877
2024-11-12,AAPL,222.80648803710938,224.22999572753906,225.58999633789062,223.36000061035156,224.5500030517578,40398300,Apple,0.0,0.0039690871962352325,17.514298262838103
2024-11-13,AAPL,223.69082641601562,225.1199951171875,226.64999389648438,222.75999450683594,224.00999450683594,48566200,Apple,0.0039690871962352325,0.013770513408025487,17.698438373665983
2024-11-14,AAPL,226.7711639404297,228.22000122070312,228.8699951171875,225.0,225.02000427246094,44923900,Apple,0.013770513408025487,-0.01410924407914993,17.620480505080927
2024-11-15,AAPL,223.57159423828125,225.0,226.9199981689453,224.27000427246094,226.39999389648438,47923700,Apple,-0.01410924407914993,0.013422274165116654,17.685120720810808
2024-11-18,AAPL,226.5724334716797,228.02000427246094,229.74000549316406,225.1699981689453,225.25,44633700,Apple,0.013422274165116654,0.0011402382613747708,17.613999737045432
2024-11-19,AAPL,226.83078002929688,228.27999877929688,230.16000366210938,226.66000366210938,226.97999572753906,36211800,Apple,0.0011402382613747708,0.0031539969306280113,17.404895590531176
2024-11-20,AAPL,227.54620361328125,229.0,229.92999267578125,225.88999938964844,228.05999755859375,35169600,Apple,0.0031539969306280113,-0.0020960983788866905,17.375692631055948
2024-11-21,AAPL,227.06924438476562,228.52000427246094,230.16000366210938,225.7100067138672,228.8800048828125,42108300,Apple,-0.0020960983788866905,0.005907584127903487,17.555755428864877
2024-11-22,AAPL,228.41067504882812,229.8699951171875,230.72000122070312,228.05999755859375,228.05999755859375,38168300,Apple,0.005907584127903487,0.013050798837767497,17.457515886134615
2024-11-25,AAPL,231.39161682128906,232.8699951171875,233.25,229.74000549316406,231.4600067138672,90152800,Apple,0.013050798837767497,0.009404410213577297,18.317016566476806
2024-11-26,AAPL,233.56771850585938,235.05999755859375,235.57000732421875,233.3300018310547,233.3300018310547,45986200,Apple,0.009404410213577297,-0.0005530768936284902,17.64385190944437
2024-11-27,AAPL,233.43853759765625,234.92999267578125,235.69000244140625,233.80999755859375,234.47000122070312,33498400,Apple,-0.0005530768936284902,0.010215948776583161,17.327008234460664
2024-11-29,AAPL,235.82333374023438,237.3300018310547,237.80999755859375,233.97000122070312,234.80999755859375,28481400,Apple,0.010215948776583161,0.009522599861092829,17.16476180060324
2024-12-02,AAPL,238.06898498535156,239.58999633789062,240.7899932861328,237.16000366210938,237.27000427246094,48137100,Apple,0.009522599861092829,0.012771687175992863,17.689563747540785
2024-12-03,AAPL,241.10952758789062,242.64999389648438,242.75999450683594,238.89999389648438,239.80999755859375,38861000,Apple,0.012771687175992863,0.001483543752010208,17.475501734984427
2024-12-04,AAPL,241.46722412109375,243.00999450683594,244.11000061035156,241.25,242.8699951171875,44383900,Apple,0.001483543752010208,0.0001235402971386801,17.60838734902999
2024-12-05,AAPL,241.49705505371094,243.0399932861328,244.5399932861328,242.1300048828125,243.99000549316406,40033900,Apple,0.0001235402971386801,-0.0008229105266140957,17.505237153152866
2024-12-06,AAPL,241.29832458496094,242.83999633789062,244.6300048828125,242.0800018310547,242.91000366210938,36870600,Apple,-0.0008229105266140957,0.016101137954386058,17.42292504347092
2024-12-09,AAPL,245.18350219726562,246.75,247.24000549316406,241.75,241.8300018310547,44649200,Apple,0.016101137954386058,0.004133717309796614,17.61434694799301
2024-12-10,AAPL,246.197021484375,247.77000427246094,248.2100067138672,245.33999633789062,246.88999938964844,36914800,Apple,0.004133717309796614,-0.005165986892405217,17.424123112608903
2024-12-11,AAPL,244.9251708984375,246.49000549316406,250.8000030517578,246.25999450683594,247.9600067138672,45205800,Apple,-0.005165986892405217,0.005963586016336508,17.626735955154405
2024-12-12,AAPL,246.38580322265625,247.9600067138672,248.74000549316406,245.67999267578125,246.88999938964844,32777500,Apple,0.005963586016336508,0.0006856941848525366,17.305252862355694
2024-12-13,AAPL,246.55474853515625,248.1300048828125,249.2899932861328,246.24000549316406,247.82000732421875,33155300,Apple,0.0006856941848525366,0.011727720864164848,17.316713141153155
2024-12-16,AAPL,249.44627380371094,251.0399932861328,251.3800048828125,247.64999389648438,247.99000549316406,51694800,Apple,0.011727720864164848,0.00971946470059315,17.76086775414933
2024-12-17,AAPL,251.87075805664062,253.47999572753906,253.8300018310547,249.77999877929688,250.0800018310547,51356400,Apple,0.00971946470059315,-0.021421671159212563,17.754300121431374
2024-12-18,AAPL,246.4752655029297,248.0500030517578,254.27999877929688,247.74000549316406,252.16000366210938,56774100,Apple,-0.021421671159212563,0.007014608986328996,17.854590793782695
2024-12-19,AAPL,248.20419311523438,249.7899932861328,252.0,247.08999633789062,247.5,60882300,Apple,0.007014608986328996,0.0188159453496215,17.924453050041933
2024-12-20,AAPL,252.8743896484375,254.49000549316406,255.0,245.69000244140625,248.0399932861328,147495300,Apple,0.0188159453496215,0.003064859257357,18.809306868829687
2024-12-23,AAPL,253.6494140625,255.27000427246094,255.64999389648438,253.4499969482422,254.77000427246094,40858800,Apple,0.003064859257357,0.011478076862364572,17.52563277834686
2024-12-24,AAPL,256.5608215332031,258.20001220703125,258.2099914550781,255.2899932861328,255.49000549316406,23234700,Apple,0.011478076862364572,0.0031756925937183045,16.961157408862018
2024-12-26,AAPL,257.3755798339844,259.0199890136719,260.1000061035156,257.6300048828125,258.19000244140625,27237100,Apple,0.0031756925937183045,-0.013242079409434782,17.120090572491566
2024-12-27,AAPL,253.96739196777344,255.58999633789062,258.70001220703125,253.05999755859375,257.8299865722656,42355300,Apple,-0.013242079409434782,-0.013263452725055913,17.561604118811726
2024-12-30,AAPL,250.59890747070312,252.1999969482422,253.5,250.75,252.22999572753906,35557500,Apple,-0.013263452725055913,-0.007057920935259476,17.38666166242652
2024-12-31,AAPL,248.8302001953125,250.4199981689453,253.27999877929688,249.42999267578125,252.44000244140625,39480700,Apple,-0.007057920935259476,-0.026235799642565727,17.491322502868826
2025-01-02,AAPL,242.30194091796875,243.85000610351562,249.10000610351562,241.82000732421875,248.92999267578125,55740700,Apple,-0.026235799642565727,-0.002009572089801348,17.836221138245644
2025-01-03,AAPL,241.8150177001953,243.36000061035156,244.17999267578125,241.88999938964844,243.36000061035156,40244100,Apple,-0.002009572089801348,0.006738943065724312,17.51047396723345
2025-01-06,AAPL,243.44459533691406,245.0,247.3300018310547,243.1999969482422,244.30999755859375,45045600,Apple,0.006738943065724312,-0.011387652986937447,17.623185867992287
2025-01-07,AAPL,240.67233276367188,242.2100067138672,245.5500030517578,241.35000610351562,242.97999572753906,40856000,Apple,-0.011387652986937447,0.0020229888322240708,17.525564247309617
2025-01-08,AAPL,241.15921020507812,242.6999969482422,243.7100067138672,240.0500030517578,241.9199981689453,37628900,Apple,0.0020229888322240708,-0.02410378997014162,17.44328293014661
